REPORT_DATE,PLATFORM_ID,PLATFORM,PARTNER_NAME,BUYER_NAME,SOURCE,ADVERTISER_NAME,PUBLISHER,AD_ACCOUNT_ID,CAMPAIGN_ID,CAMPAIGN_NAME,CAMPAIGN_START_DATE,CAMPAIGN_END_DATE,DEVICE,AD_FORMAT,COUNTRY_DATA,COUNTRY_USE,DATA_PROVIDER_ID,LIVERAMP_SEGMENT_ID,SEGMENT_NAME,GROSS_DATA_CPM,NET_CPM,IMPRESSIONS,CLICKS,GROSS_MEDIA_SPEND,TOTAL_DATA_REVENUE_EARNED,DATA_PROVIDER_REVENUE,LIVERAMP_REVENUE,DATA_USE,DATA_TYPE,DATA_PROVIDER,REV_SHARE_PREMIUM_BASIC,CONVERSIONS,ATTRIBUTABLE_REVENUE,AOFT,SOURCE_ID,UPLOAD_DATE
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010289,ShareThis_US > Jobs & Education > Education > Early Childhood Education,,,96,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010289,ShareThis_US > Jobs & Education > Education > Early Childhood Education,,,174,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010289,ShareThis_US > Jobs & Education > Education > Early Childhood Education,,,32,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010269,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,,,160,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010269,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,,,267,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010269,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,,,64,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010269,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,,,108,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010269,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,,,176,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010269,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,,,96,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010269,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,,,174,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010269,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,,,32,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010269,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,,,5,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010249,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,,,160,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010249,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,,,267,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010249,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,,,174,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010249,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,,,108,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010249,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,,,64,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010249,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,,,176,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010249,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,,,96,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010249,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,,,32,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010249,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,,,5,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010089,ShareThis_US > Law & Government > Public Safety > Emergency Services,,,4,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009939,ShareThis_US > People & Society > Ethnic & Identity Groups > Asians & Diaspora,,,76,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009939,ShareThis_US > People & Society > Ethnic & Identity Groups > Asians & Diaspora,,,15,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009939,ShareThis_US > People & Society > Ethnic & Identity Groups > Asians & Diaspora,,,73,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009939,ShareThis_US > People & Society > Ethnic & Identity Groups > Asians & Diaspora,,,79,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009599,ShareThis_US > Science > Computer Science > Machine Learning & Artificial Intelligence,,,98,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009599,ShareThis_US > Science > Computer Science > Machine Learning & Artificial Intelligence,,,73,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009599,ShareThis_US > Science > Computer Science > Machine Learning & Artificial Intelligence,,,91,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009599,ShareThis_US > Science > Computer Science > Machine Learning & Artificial Intelligence,,,174,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009599,ShareThis_US > Science > Computer Science > Machine Learning & Artificial Intelligence,,,433,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009599,ShareThis_US > Science > Computer Science > Machine Learning & Artificial Intelligence,,,63,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009579,ShareThis_US > Science > Ecology & Environment,,,38,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009459,ShareThis_US > Shopping > Consumer Resources > Coupons & Discount Offers,,,67,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009459,ShareThis_US > Shopping > Consumer Resources > Coupons & Discount Offers,,,61,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009459,ShareThis_US > Shopping > Consumer Resources > Coupons & Discount Offers,,,39,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009159,ShareThis_US > Travel > Specialty Travel > Adventure Travel,,,48,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009159,ShareThis_US > Travel > Specialty Travel > Adventure Travel,,,4,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009159,ShareThis_US > Travel > Specialty Travel > Adventure Travel,,,44,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009159,ShareThis_US > Travel > Specialty Travel > Adventure Travel,,,77,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009159,ShareThis_US > Travel > Specialty Travel > Adventure Travel,,,40,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009159,ShareThis_US > Travel > Specialty Travel > Adventure Travel,,,48,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009159,ShareThis_US > Travel > Specialty Travel > Adventure Travel,,,492,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009159,ShareThis_US > Travel > Specialty Travel > Adventure Travel,,,21,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009159,ShareThis_US > Travel > Specialty Travel > Adventure Travel,,,16,,,0.01,0.01,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1003072816,ShareThis > Interest from Social Activity > HP > Vertical > Arts & Crafts,,,33,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1002851826,ShareThis > Interest from Social Activity > HP > Custom > HP competitive conquest,,,27,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1002688006,ShareThis > Interest from Social Activity > Amazon > Custom > Freshman Students,,,133,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001290439,ShareThis_US > Home & Garden > Home Appliances,,,257,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001290319,ShareThis_US > Business & Industrial > Small Business,,,28,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001290249,ShareThis_US > Business & Industrial > Business Finance,,,108,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001290069,ShareThis_US > Arts & Entertainment > Movies > Action & Adventure Films,,,81,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014499,ShareThis_US > Pets & Animals > Animal Products & Services > Veterinarians,,,90,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014339,ShareThis_US > People & Society > Family & Relationships > Marriage,,,120,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014329,ShareThis_US > People & Society > Family & Relationships > Family,,,9,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014209,ShareThis_US > News > Gossip & Tabloid News > Scandals & Investigations,,,47,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013799,ShareThis_US > Home & Garden > Home Improvement > Plumbing,,,722,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013789,ShareThis_US > Home & Garden > Home Improvement > House Painting & Finishing,,,722,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013779,ShareThis_US > Home & Garden > Home Improvement > Construction & Power Tools,,,722,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013349,ShareThis_US > Food & Drink > Food > Snack Foods,,,41,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013049,ShareThis_US > Computers & Electronics > Software > Business & Productivity Software,,,108,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012399,ShareThis_US > Arts & Entertainment > Visual Art & Design > Art Museums & Galleries,,,14,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012269,ShareThis_US > Arts & Entertainment > Music & Audio > Country Music,,,77,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012269,ShareThis_US > Arts & Entertainment > Music & Audio > Country Music,,,8,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012269,ShareThis_US > Arts & Entertainment > Music & Audio > Country Music,,,66,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001011799,ShareThis_US > Autos & Vehicles > Hybrid & Alternative Vehicles > Electric & Plug-In Vehicles,,,11,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010769,ShareThis_US > Health > Health Conditions,,,181,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010469,ShareThis_US > Home & Garden > Home Improvement > Flooring,,,722,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010459,ShareThis_US > Home & Garden > Home Improvement > Locks & Locksmiths,,,722,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010449,ShareThis_US > Home & Garden > Home Improvement > Roofing,,,722,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010089,ShareThis_US > Law & Government > Public Safety > Emergency Services,,,46,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010089,ShareThis_US > Law & Government > Public Safety > Emergency Services,,,510,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009939,ShareThis_US > People & Society > Ethnic & Identity Groups > Asians & Diaspora,,,66,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009459,ShareThis_US > Shopping > Consumer Resources > Coupons & Discount Offers,,,500,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009459,ShareThis_US > Shopping > Consumer Resources > Coupons & Discount Offers,,,123,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009159,ShareThis_US > Travel > Specialty Travel > Adventure Travel,,,1625,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009159,ShareThis_US > Travel > Specialty Travel > Adventure Travel,,,237,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009159,ShareThis_US > Travel > Specialty Travel > Adventure Travel,,,68,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009159,ShareThis_US > Travel > Specialty Travel > Adventure Travel,,,150,,,0.02,0.01,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001290319,ShareThis_US > Business & Industrial > Small Business,,,2818,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001290169,ShareThis_US > Autos & Vehicles > Vehicle Brands > Bentley,,,34,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014339,ShareThis_US > People & Society > Family & Relationships > Marriage,,,512,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014339,ShareThis_US > People & Society > Family & Relationships > Marriage,,,252,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014339,ShareThis_US > People & Society > Family & Relationships > Marriage,,,205,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014339,ShareThis_US > People & Society > Family & Relationships > Marriage,,,210,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014339,ShareThis_US > People & Society > Family & Relationships > Marriage,,,26,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014329,ShareThis_US > People & Society > Family & Relationships > Family,,,503,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014329,ShareThis_US > People & Society > Family & Relationships > Family,,,124,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014209,ShareThis_US > News > Gossip & Tabloid News > Scandals & Investigations,,,55,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013999,ShareThis_US > Jobs & Education > Education > Training & Certification,,,123,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013999,ShareThis_US > Jobs & Education > Education > Training & Certification,,,803,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013999,ShareThis_US > Jobs & Education > Education > Training & Certification,,,120,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013999,ShareThis_US > Jobs & Education > Education > Training & Certification,,,106,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013989,ShareThis_US > Jobs & Education > Education > Study Abroad,,,123,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013989,ShareThis_US > Jobs & Education > Education > Study Abroad,,,803,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013989,ShareThis_US > Jobs & Education > Education > Study Abroad,,,106,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013989,ShareThis_US > Jobs & Education > Education > Study Abroad,,,120,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013969,ShareThis_US > Jobs & Education > Education > Homeschooling,,,803,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013969,ShareThis_US > Jobs & Education > Education > Homeschooling,,,123,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013969,ShareThis_US > Jobs & Education > Education > Homeschooling,,,106,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013969,ShareThis_US > Jobs & Education > Education > Homeschooling,,,120,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013959,ShareThis_US > Jobs & Education > Education > Distance Learning,,,106,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013959,ShareThis_US > Jobs & Education > Education > Distance Learning,,,120,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013959,ShareThis_US > Jobs & Education > Education > Distance Learning,,,803,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013959,ShareThis_US > Jobs & Education > Education > Distance Learning,,,123,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013799,ShareThis_US > Home & Garden > Home Improvement > Plumbing,,,89,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013789,ShareThis_US > Home & Garden > Home Improvement > House Painting & Finishing,,,89,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013779,ShareThis_US > Home & Garden > Home Improvement > Construction & Power Tools,,,89,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012449,ShareThis_US > Autos & Vehicles > Commercial Vehicles > Cargo Trucks & Trailers,,,260,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012389,ShareThis_US > Arts & Entertainment > Visual Art & Design > Architecture,,,109,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012359,ShareThis_US > Arts & Entertainment > Performing Arts > Opera,,,28,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012349,ShareThis_US > Arts & Entertainment > Performing Arts > Dance,,,28,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012339,ShareThis_US > Arts & Entertainment > Performing Arts > Broadway & Musical Theater,,,28,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012329,ShareThis_US > Arts & Entertainment > Performing Arts,,,28,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012219,ShareThis_US > Arts & Entertainment > Movies > Bollywood & South Asian Film,,,191,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001011979,ShareThis_US > Arts & Entertainment > Music & Audio > Folk & Traditional Music,,,10,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001011979,ShareThis_US > Arts & Entertainment > Music & Audio > Folk & Traditional Music,,,575,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001011979,ShareThis_US > Arts & Entertainment > Music & Audio > Folk & Traditional Music,,,1621,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001011919,ShareThis_US > Arts & Entertainment > Performing Arts > Acting & Theater,,,28,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001011909,ShareThis_US > Arts & Entertainment > Performing Arts > Circus,,,28,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001011899,ShareThis_US > Arts & Entertainment > Performing Arts > Magic,,,28,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001011799,ShareThis_US > Autos & Vehicles > Hybrid & Alternative Vehicles > Electric & Plug-In Vehicles,,,12,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010469,ShareThis_US > Home & Garden > Home Improvement > Flooring,,,89,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010459,ShareThis_US > Home & Garden > Home Improvement > Locks & Locksmiths,,,89,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010449,ShareThis_US > Home & Garden > Home Improvement > Roofing,,,89,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010299,ShareThis_US > Jobs & Education > Education > Colleges & Universities,,,123,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010299,ShareThis_US > Jobs & Education > Education > Colleges & Universities,,,803,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010299,ShareThis_US > Jobs & Education > Education > Colleges & Universities,,,106,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010299,ShareThis_US > Jobs & Education > Education > Colleges & Universities,,,120,,,0.03,0.02,0.01,,,SHARETHIS,,,,,,30-JUN-18
